application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
576494,28-08-2014 18:28,Hired,Male,Service Department,i5,44526
910136,28-08-2014 18:29,Hired,Female,Service Department,i5,52402
986428,27-08-2014 09:31,Hired,Male,Operations Department,c5,13969
930316,27-08-2014 21:25,Rejected,Male,Operations Department,c5,91546
34301,27-08-2014 21:27,Rejected,Male,Operations Department,c5,13802
203823,27-08-2014 21:26,Hired,Female,Operations Department,c5,38047
609607,06-08-2014 09:32,Hired,Male,Marketing Department,i5,36294
580000,23-07-2014 09:31,Hired,Male,Service Department,c8,62097
968762,11-08-2014 15:53,Hired,Male,Marketing Department,i1,92420
653469,11-08-2014 15:54,Hired,Female,Marketing Department,i1,57993
246856,31-07-2014 09:34,Hired,Female,Service Department,i6,24756
631532,29-07-2014 17:32,Hired,Female,Sales Department,b9,96610
856783,29-07-2014 17:32,Rejected,Female,Sales Department,b9,88276
294317,29-07-2014 17:33,Rejected,Female,Sales Department,b9,85400
471224,30-07-2014 16:08,Hired,Male,Sales Department,b9,36681
524337,24-07-2014 09:31,Hired,Male,Sales Department,c5,84524
946203,30-07-2014 04:06,Hired,Female,Sales Department,c5,72462
519413,30-07-2014 04:07,Hired,Male,Sales Department,c5,7774
481753,30-07-2014 09:24,Hired,Female,Sales Department,c5,98350
218458,05-08-2014 11:22,Hired,Male,Sales Department,c5,49148
309231,05-08-2014 11:23,Hired,Male,Sales Department,c5,84249
282766,28-08-2014 16:50,Hired,Male,Service Department,i5,50287
55764,08-08-2014 22:27,Hired,Male,Sales Department,c5,65442
141436,04-08-2014 09:33,Hired,Female,Sales Department,c5,57496
934067,04-08-2014 09:35,Hired,Female,Sales Department,c5,16902
839964,04-08-2014 09:33,Hired,Female,Sales Department,c5,83294
850081,06-08-2014 18:54,Hired,Male,Sales Department,c5,42812
55168,15-08-2014 10:05,Rejected,Male,Sales Department,c5,37354
543245,15-08-2014 10:05,Hired,Female,Sales Department,c5,54473
322454,15-08-2014 10:07,Hired,Male,Sales Department,c5,99824
20989,11-08-2014 09:32,Hired,Female,Service Department,c9,60605
800047,07-08-2014 07:27,Hired,Female,Sales Department,c9,31737
467278,07-08-2014 07:29,Hired,Male,Sales Department,c9,18647
280940,07-08-2014 07:30,Rejected,Male,Sales Department,c9,37833
981779,12-08-2014 21:56,Hired,Male,Operations Department,i5,27537
541258,07-08-2014 16:22,Hired,Male,Marketing Department,b9,37896
763252,19-08-2014 09:32,Hired,Male,Operations Department,i5,42231
576187,07-08-2014 08:55,Hired,Male,Human Resource Department,i7,52210
608018,21-08-2014 09:33,Hired,Female,Finance Department,c9,83678
438895,21-08-2014 09:34,Hired,Female,Finance Department,c9,73323
649743,14-08-2014 09:31,Hired,Male,Operations Department,c9,36760
114306,15-08-2014 09:32,Hired,Male,Operations Department,i6,48320
948487,11-08-2014 09:32,Hired,Female,Service Department,i7,97686
496594,04-08-2014 09:31,Hired,Male,Service Department,c5,98665
400371,08-08-2014 19:27,Hired,Male,Marketing Department,c9,2176
440318,08-08-2014 19:27,Hired,Female,Marketing Department,c9,35977
937905,08-08-2014 19:29,Hired,-,Marketing Department,c9,94032
538330,08-08-2014 09:32,Hired,Female,Operations Department,i7,52310
320458,08-08-2014 09:36,Hired,Female,Operations Department,i7,4239
884604,18-08-2014 09:33,Hired,Male,Service Department,c5,78962
287111,19-08-2014 10:46,Hired,Male,Service Department,c5,18169
526382,19-08-2014 10:53,Hired,Male,Service Department,c5,19572
750015,19-08-2014 10:54,Hired,Male,Service Department,c5,4938
820910,22-08-2014 07:07,Hired,Male,Service Department,c5,76950
121878,11-08-2014 09:31,Hired,Female,Sales Department,i6,2017
839931,24-08-2014 13:28,Hired,Male,Operations Department,c8,39122
966110,30-08-2014 15:31,Hired,Male,Operations Department,c9,68121
937115,26-08-2014 14:33,Hired,Male,Operations Department,c5,53427
606170,12-08-2014 09:31,Hired,Male,Service Department,c5,17384
123900,12-08-2014 09:32,Hired,Don’t want to say,Service Department,c5,73766
598860,13-08-2014 11:09,Hired,Male,Service Department,c5,87702
148154,27-08-2014 09:32,Hired,Male,Purchase Department,c5,41843
593448,27-08-2014 09:31,Hired,Don’t want to say,Purchase Department,c5,72810
999367,14-08-2014 09:33,Hired,Male,Operations Department,i6,55977
379272,14-08-2014 09:37,Hired,Male,Operations Department,i6,49897
323588,15-08-2014 18:57,Hired,Male,Operations Department,b9,89133
435399,15-08-2014 19:04,Rejected,Male,Operations Department,b9,53584
343794,18-08-2014 18:43,Hired,Male,Operations Department,i6,55509
421772,18-08-2014 18:44,Hired,Male,Operations Department,i6,23583
852384,15-08-2014 09:34,Hired,Female,Operations Department,c5,10158
349018,15-08-2014 09:36,Hired,Female,Operations Department,c5,6225
207990,15-08-2014 09:32,Hired,Male,Service Department,c5,76707
386379,22-08-2014 13:18,Hired,Male,Service Department,c5,52044
282279,27-08-2014 13:21,Hired,Male,Purchase Department,b9,55483
769814,19-08-2014 16:57,Hired,Male,Service Department,c9,36391
310509,27-08-2014 14:05,Hired,Male,Service Department,c9,33445
691883,27-08-2014 14:06,Hired,Female,Service Department,c9,10475
206995,27-08-2014 14:06,Hired,Male,Service Department,c9,2713
399721,27-08-2014 14:07,Hired,Male,Service Department,c9,54367
277316,19-08-2014 09:31,Hired,Male,Operations Department,i5,30060
932245,19-08-2014 09:33,Hired,Male,Operations Department,i5,2202
514442,19-08-2014 09:33,Hired,Female,Operations Department,i5,97066
585171,26-08-2014 09:31,Hired,Male,Service Department,i7,50987
414781,26-08-2014 09:33,Hired,Male,Service Department,i7,83282
988416,27-08-2014 09:32,Rejected,Male,Operations Department,c5,44730
198006,27-08-2014 09:33,Hired,Male,Operations Department,c5,8690
971257,27-08-2014 09:31,Hired,Female,Operations Department,c9,12527
748016,28-08-2014 17:21,Hired,Female,Operations Department,c9,13152
308705,28-08-2014 09:34,Hired,Female,Sales Department,c5,51542
241980,15-08-2014 09:32,Hired,Female,Production Department,c9,40276
482083,28-08-2014 10:23,Hired,Female,Production Department,c9,50187
224909,28-08-2014 10:24,Hired,Female,Production Department,c9,6366
978212,28-08-2014 10:24,Hired,Female,Production Department,c9,92378
564743,28-08-2014 10:25,Rejected,-,Production Department,c9,4076
778082,28-08-2014 10:25,Hired,Don’t want to say,Production Department,c9,79200
314008,29-08-2014 09:17,Hired,Male,Sales Department,i5,13851
347116,29-08-2014 09:17,Hired,Male,Sales Department,i5,96439
878270,02-05-2014 00:49,Hired,Male,Operations Department,c5,64941
938699,07-05-2014 16:18,Rejected,Female,Operations Department,c5,68601
117555,17-05-2014 08:18,Hired,Female,Service Department,i7,84440
627173,17-05-2014 08:19,Hired,Female,Service Department,i7,97713
160023,01-05-2014 06:59,Hired,Female,Operations Department,c9,94328
591543,01-05-2014 07:04,Hired,Male,Operations Department,c9,29216
778435,01-05-2014 06:56,Hired,Female,Operations Department,c9,55524
356964,09-05-2014 23:56,Hired,Male,Operations Department,c9,16944
271667,23-05-2014 16:41,Hired,Female,Sales Department,c9,45996
737128,27-05-2014 14:31,Hired,Male,Sales Department,c9,56931
46756,07-05-2014 08:42,Hired,Female,Service Department,i5,96923
655350,18-05-2014 14:42,Hired,Male,Service Department,i5,75932
568104,20-05-2014 09:33,Hired,Male,Service Department,i5,79823
832701,02-05-2014 15:24,Rejected,Male,Service Department,c9,57093
234645,10-05-2014 08:17,Hired,Male,Service Department,c5,38225
110203,10-05-2014 08:19,Hired,Female,Service Department,c5,57411
916251,10-05-2014 08:19,Hired,Male,Service Department,c5,49891
296670,17-05-2014 23:24,Rejected,Don’t want to say,Service Department,c5,71337
308808,05-05-2014 17:50,Hired,Male,Operations Department,c9,59865
32890,12-05-2014 10:57,Hired,Female,Operations Department,c9,86902
777717,14-05-2014 19:36,Rejected,Male,Operations Department,c9,49735
867722,20-05-2014 17:59,Hired,Female,Operations Department,c9,73710
528833,01-05-2014 16:02,Hired,Male,Service Department,c9,10343
154263,01-05-2014 16:03,Hired,Male,Service Department,c9,66298
132094,27-05-2014 09:22,Hired,Male,Service Department,c5,89000
848249,27-05-2014 09:23,Rejected,Female,Service Department,c5,76418
223234,27-05-2014 09:21,Hired,Don’t want to say,Service Department,c5,48445
522841,08-05-2014 15:05,Rejected,Female,Operations Department,i7,22484
817653,06-05-2014 15:12,Rejected,Male,Service Department,i6,50062
708613,31-05-2014 11:07,Hired,Male,Service Department,i6,74414
385530,31-05-2014 11:10,Hired,Male,Service Department,i6,43374
141019,31-05-2014 11:12,Hired,Male,Service Department,i6,6207
793738,04-06-2014 13:33,Hired,Female,Service Department,i6,47365
974594,18-06-2014 11:34,Rejected,Male,Service Department,c9,46548
418576,09-05-2014 09:29,Hired,Male,Service Department,c8,20776
932712,09-05-2014 10:19,Hired,Male,Service Department,c8,97708
566874,02-05-2014 11:21,Hired,Male,Sales Department,c5,68740
975136,02-05-2014 11:21,Hired,Male,Sales Department,c5,91958
722596,02-05-2014 11:22,Hired,Female,Sales Department,c5,58496
411974,02-05-2014 11:18,Hired,Female,Sales Department,c5,52331
552288,10-05-2014 11:27,Rejected,Male,Sales Department,i7,95689
762227,12-05-2014 22:55,Rejected,Female,Sales Department,c5,42288
402204,21-05-2014 09:37,Hired,Male,Sales Department,i7,91680
888494,30-05-2014 16:54,Hired,Female,Sales Department,c5,60155
898678,30-05-2014 16:55,Hired,Female,Sales Department,c5,43006
60203,23-06-2014 15:08,Hired,Male,Sales Department,c5,29486
524586,23-06-2014 15:08,Hired,Male,Sales Department,c5,73138
618905,25-06-2014 02:53,Hired,Male,Sales Department,c5,34966
971748,03-07-2014 17:26,Hired,Female,Sales Department,c5,40614
612069,03-07-2014 17:29,Rejected,Male,Sales Department,c5,88981
190045,18-05-2014 12:55,Hired,Female,Marketing Department,c5,57636
679004,04-06-2014 17:14,Hired,Male,Marketing Department,c5,8974
658132,23-05-2014 15:48,Rejected,Female,Operations Department,b9,10789
998761,23-05-2014 15:48,Hired,Female,Operations Department,b9,1422
813464,30-05-2014 13:33,Rejected,Female,Operations Department,c5,27359
381255,07-06-2014 15:11,Hired,Male,Service Department,i7,22589
250982,07-06-2014 15:12,Hired,Male,Service Department,i7,33034
233900,12-05-2014 11:20,Hired,Male,Service Department,c9,92302
172450,13-05-2014 09:40,Hired,Male,Service Department,c9,54702
236554,13-05-2014 09:41,Hired,Female,Service Department,c9,74129
472086,13-05-2014 09:42,Hired,Female,Service Department,c9,45742
750657,01-06-2014 15:41,Hired,Female,Operations Department,c9,53580
257710,01-06-2014 15:43,Hired,Female,Operations Department,c9,37001
918375,11-06-2014 18:33,Hired,Male,Operations Department,c9,67934
829413,13-06-2014 15:10,Hired,Female,Operations Department,c9,9139
445069,13-06-2014 15:11,Hired,Female,Operations Department,c9,6697
502566,09-07-2014 12:39,Hired,Male,Service Department,c9,73057
100924,13-06-2014 02:04,Hired,Male,Service Department,i5,90938
952538,13-06-2014 02:05,Hired,Female,Service Department,i5,53979
329816,06-06-2014 14:34,Hired,Female,Service Department,b9,34428
301689,06-06-2014 14:35,Hired,Male,Service Department,b9,62860
859920,18-06-2014 13:10,Hired,Male,Operations Department,i5,88264
73132,05-06-2014 17:08,Hired,Male,Operations Department,c5,72695
146458,05-06-2014 17:12,Rejected,Male,Operations Department,c5,37195
244602,17-06-2014 09:44,Hired,Male,Operations Department,c5,29874
163967,17-06-2014 09:49,Hired,Female,Operations Department,c5,35610
747323,12-07-2014 19:08,Hired,Male,Operations Department,c5,21635
772703,12-07-2014 19:09,Hired,Male,Operations Department,c5,9068
561274,21-07-2014 10:57,Rejected,Male,Operations Department,c5,54729
773099,21-07-2014 10:59,Hired,Male,Operations Department,c5,16189
735017,09-07-2014 07:35,Hired,Male,Operations Department,c9,3565
609384,09-07-2014 07:36,Hired,Female,Operations Department,c9,13413
762231,04-07-2014 15:56,Hired,Female,Operations Department,c5,80531
815871,08-07-2014 11:40,Rejected,Male,Operations Department,c5,26345
217367,03-06-2014 12:04,Hired,Female,Marketing Department,c5,8228
750747,03-06-2014 12:09,Hired,Female,Marketing Department,c5,14950
126380,16-06-2014 12:03,Hired,Male,Sales Department,i7,8011
400072,16-06-2014 11:59,Hired,Don’t want to say,Sales Department,i7,62015
419233,01-05-2014 05:27,Rejected,Female,Operations Department,c5,62790
430942,09-05-2014 19:28,Hired,Male,Marketing Department,c9,31509
191806,18-06-2014 08:19,Rejected,Male,Service Department,b9,43777
24006,18-06-2014 08:22,Hired,Male,Service Department,b9,52336
792202,18-06-2014 08:24,Hired,Female,Service Department,b9,33112
20597,07-07-2014 07:35,Hired,Female,Service Department,b9,76889
830520,19-05-2014 02:24,Hired,Male,Service Department,i5,49591
571631,19-05-2014 02:25,Hired,Male,Service Department,i5,91555
282543,19-05-2014 09:52,Hired,Female,Service Department,i5,80672
966602,19-05-2014 09:53,Hired,Female,Service Department,i5,13380
479003,19-05-2014 09:54,Hired,Female,Service Department,i5,18310
948061,19-05-2014 09:54,Hired,Male,Service Department,i5,38076
55915,02-07-2014 20:31,Hired,Female,Operations Department,c9,78339
570200,29-05-2014 13:34,Hired,Female,Finance Department,c9,22689
280913,29-05-2014 13:35,Hired,Female,Finance Department,c9,17924
633396,22-07-2014 07:35,Hired,Male,Service Department,b9,65876
121763,03-07-2014 15:47,Hired,Male,Operations Department,i1,69114
421134,18-06-2014 07:05,Hired,Female,Service Department,c5,62143
611679,13-07-2014 11:15,Hired,Female,Marketing Department,b9,64224
392173,24-07-2014 08:45,Hired,Male,Marketing Department,i5,11766
897760,19-07-2014 14:51,Hired,Female,Production Department,c5,91018
432393,12-07-2014 09:34,Hired,Don’t want to say,Service Department,c5,11946
860440,05-05-2014 12:50,Hired,Male,Service Department,c9,75033
368421,05-05-2014 12:53,Hired,Male,Service Department,c9,25854
921157,06-05-2014 17:55,Hired,Female,Service Department,c9,74230
399547,08-05-2014 15:43,Hired,Female,Service Department,c9,80569
432941,16-05-2014 09:34,Hired,Male,Service Department,c9,52165
431934,16-05-2014 09:38,Hired,Male,Service Department,c9,2911
108534,09-06-2014 19:42,Hired,Male,Operations Department,c5,50604
635221,11-07-2014 13:58,Hired,Male,Marketing Department,c5,46313
635793,11-07-2014 14:00,Rejected,Female,Marketing Department,c5,20569
15580,11-07-2014 14:02,Hired,Female,Marketing Department,c5,16046
665552,17-07-2014 16:54,Hired,Male,Marketing Department,c5,7937
700608,17-07-2014 16:56,Hired,Female,Marketing Department,c5,66629
314970,17-07-2014 16:58,Hired,Male,Marketing Department,c5,6903
231126,17-07-2014 17:00,Hired,Male,Marketing Department,c5,98323
633554,19-07-2014 09:22,Hired,Male,Marketing Department,b9,56646
221347,30-05-2014 08:59,Rejected,Male,Service Department,c5,65674
386933,30-05-2014 09:00,Hired,Male,Service Department,c5,82821
61098,30-05-2014 09:01,Hired,Female,Service Department,c5,88247
485455,30-05-2014 09:02,Hired,Male,Service Department,c5,43460
980297,04-06-2014 12:50,Hired,Male,Service Department,c5,30475
460725,04-06-2014 12:50,Hired,Don’t want to say,Service Department,c5,23471
952297,11-06-2014 14:11,Hired,Male,Service Department,c5,99345
319324,17-06-2014 12:12,Hired,Don’t want to say,Operations Department,c9,38036
926485,05-06-2014 03:27,Hired,Female,Operations Department,c9,88363
791273,05-06-2014 08:38,Hired,Female,Operations Department,c9,15721
833656,05-06-2014 08:40,Hired,Female,Operations Department,c9,14663
312354,22-05-2014 14:32,Hired,Male,Service Department,c9,26307
275632,10-05-2014 03:56,Hired,Female,Service Department,c9,64619
975719,12-05-2014 16:22,Hired,Male,Service Department,c9,3866
711836,12-05-2014 16:22,Hired,Male,Service Department,c9,76533
277216,22-05-2014 10:35,Hired,Male,Service Department,c9,10435
126363,11-06-2014 17:08,Hired,Female,Service Department,c9,82245
658056,11-06-2014 18:07,Hired,Male,Service Department,c9,89217
115237,03-06-2014 15:01,Hired,Male,Operations Department,c9,42735
303831,10-06-2014 18:14,Hired,Female,Operations Department,c9,59506
849468,15-06-2014 13:04,Hired,Male,Operations Department,c9,78755
447358,15-06-2014 13:05,Hired,Female,Operations Department,c9,37559
632916,02-07-2014 12:18,Hired,Female,Operations Department,c9,40018
843195,02-07-2014 12:18,Hired,Male,Operations Department,c9,6905
29717,08-07-2014 15:53,Hired,Female,Operations Department,c9,12085
237765,17-07-2014 09:37,Hired,Male,Service Department,c5,12913
705914,31-07-2014 08:16,Rejected,Female,Service Department,c5,99303
909583,10-05-2014 17:30,Hired,Male,Sales Department,c5,34628
666002,18-05-2014 17:39,Hired,Male,Sales Department,c5,92464
335166,21-05-2014 09:05,Rejected,Male,Marketing Department,c9,91023
933034,26-05-2014 11:23,Hired,Female,Marketing Department,c5,68706
536859,26-05-2014 11:22,Hired,Female,Marketing Department,c5,96147
221819,30-05-2014 10:21,Hired,Male,Marketing Department,c5,40569
67507,30-05-2014 10:23,Hired,Male,Marketing Department,c5,74044
82282,03-06-2014 18:10,Hired,Male,Marketing Department,c5,33730
389520,03-06-2014 18:11,Hired,Male,Marketing Department,c5,29273
131235,14-06-2014 15:09,Hired,Male,Operations Department,i6,91565
408778,21-06-2014 19:27,Hired,Male,Operations Department,i6,3066
411113,30-06-2014 17:29,Hired,Male,Operations Department,i6,49984
422866,30-06-2014 17:30,Hired,Male,Operations Department,i6,31394
647542,28-05-2014 11:48,Hired,Male,Operations Department,c9,59826
50483,15-06-2014 14:48,Hired,Male,Service Department,c9,82817
790653,15-06-2014 14:49,Hired,Don’t want to say,Service Department,c9,69188
919910,28-05-2014 10:48,Hired,Male,Operations Department,i5,76058
27804,28-05-2014 15:00,Hired,Female,Service Department,c9,67852
489930,02-08-2014 03:56,Hired,Male,Marketing Department,i7,30997
60276,03-08-2014 16:48,Hired,Female,Marketing Department,i7,43082
669778,29-05-2014 09:07,Hired,Female,Production Department,c9,58903
688250,29-05-2014 09:06,Hired,Don’t want to say,Production Department,c9,88360
281313,24-06-2014 11:47,Hired,Female,Sales Department,b9,72798
772413,24-06-2014 11:48,Hired,Male,Sales Department,b9,28195
625760,03-07-2014 16:52,Hired,Male,Sales Department,b9,76734
859676,04-05-2014 19:51,Hired,Male,Service Department,c8,76658
146168,06-05-2014 08:03,Hired,Male,Service Department,c8,92429
91498,03-07-2014 10:52,Hired,Male,Service Department,i1,28871
253623,08-07-2014 07:44,Hired,Female,Service Department,i1,14941
733047,08-07-2014 07:48,Rejected,Female,Service Department,i1,9613
156697,30-05-2014 18:23,Hired,Male,Service Department,c9,21099
94736,03-06-2014 16:53,Hired,Female,Service Department,c9,9447
592784,13-06-2014 13:14,Hired,Male,Service Department,c9,80863
461424,16-06-2014 13:19,Hired,Male,Service Department,c9,22475
894106,27-06-2014 17:17,Hired,Male,Operations Department,b9,12503
790888,30-06-2014 15:31,Rejected,Male,Operations Department,b9,1999
278724,08-05-2014 09:22,Hired,Male,Operations Department,b9,13431
860835,08-05-2014 09:23,Hired,Male,Operations Department,b9,69793
627715,14-05-2014 15:47,Rejected,Male,Operations Department,b9,42952
668373,12-07-2014 03:52,Hired,Male,Marketing Department,c8,45402
125692,12-07-2014 03:54,Hired,Female,Marketing Department,c8,15834
154352,12-07-2014 03:55,Hired,Female,Marketing Department,c8,63197
356275,11-06-2014 12:40,Hired,Male,Operations Department,c9,25857
893070,11-06-2014 12:41,Hired,Female,Operations Department,c9,64416
899148,11-06-2014 12:42,Hired,Male,Operations Department,c9,26938
151108,11-06-2014 12:43,Hired,Female,Operations Department,c9,54652
510047,13-05-2014 17:41,Rejected,Male,Operations Department,i6,6223
156770,13-05-2014 17:44,Hired,Female,Operations Department,i6,75139
943777,14-05-2014 18:16,Hired,Male,Operations Department,c5,89261
932009,14-05-2014 18:17,Hired,Female,Operations Department,c5,3786
138840,14-05-2014 18:17,Hired,Female,Operations Department,c5,81456
785073,27-05-2014 10:24,Hired,Male,Operations Department,c5,82691
827748,07-06-2014 16:22,Hired,Male,Operations Department,c5,10110
409844,14-08-2014 14:41,Hired,Male,Operations Department,c9,77577
362705,30-07-2014 14:50,Hired,Male,Sales Department,i1,77394
421057,05-05-2014 17:11,Hired,Female,Service Department,c9,47126
70808,09-05-2014 10:54,Hired,Female,Service Department,c9,86508
661739,09-05-2014 10:57,Hired,Female,Service Department,c9,37777
691136,06-08-2014 17:57,Hired,Male,Marketing Department,i7,58247
382387,20-05-2014 09:01,Hired,Female,General Management,c9,86725
946568,20-05-2014 09:04,Hired,Female,General Management,c9,78003
948402,22-05-2014 10:10,Hired,Female,General Management,c9,54631
135232,22-05-2014 10:11,Hired,Female,General Management,c9,63220
392823,28-05-2014 11:37,Rejected,Female,General Management,c9,70821
133624,07-05-2014 14:43,Hired,Female,Sales Department,c8,28210
222024,07-05-2014 14:45,Hired,Male,Sales Department,c8,83494
297961,07-05-2014 14:46,Hired,Female,Sales Department,c8,61143
150870,07-05-2014 14:47,Hired,Male,Sales Department,c8,54873
87283,06-08-2014 18:51,Hired,Female,Operations Department,i7,79161
814767,07-08-2014 10:22,Hired,Female,Operations Department,i7,75341
571940,07-08-2014 12:42,Hired,Male,Operations Department,i7,79154
503930,07-08-2014 12:44,Hired,Male,Operations Department,i7,41599
874235,12-08-2014 12:46,Hired,Female,Operations Department,i7,23122
340062,03-05-2014 17:26,Hired,Female,Purchase Department,b9,61762
526541,03-05-2014 17:32,Hired,Female,Purchase Department,b9,15965
120988,05-05-2014 10:50,Hired,Male,Purchase Department,c5,56655
991931,05-05-2014 10:52,Rejected,Male,Purchase Department,c5,64399
779461,24-08-2014 10:29,Hired,Male,Operations Department,c9,35445
674624,16-08-2014 11:22,Hired,Male,Operations Department,i5,37309
160420,25-07-2014 16:26,Rejected,Male,Service Department,i5,60671
938650,27-07-2014 08:54,Hired,Male,Service Department,i5,94308
708799,04-08-2014 01:07,Hired,Male,Service Department,i5,15213
286947,04-08-2014 01:09,Hired,Male,Service Department,i5,86950
450991,07-07-2014 09:09,Hired,Male,Purchase Department,c5,41301
539025,25-06-2014 10:32,Hired,Male,Sales Department,c5,96781
341600,05-07-2014 13:43,Hired,Don’t want to say,Sales Department,c5,38086
987391,22-07-2014 15:55,Hired,Female,Operations Department,i7,38276
949707,01-07-2014 04:41,Hired,Male,Operations Department,c9,19600
844076,13-08-2014 03:48,Hired,Male,Operations Department,i5,22579
251432,18-06-2014 08:13,Hired,Male,Service Department,i5,76327
67572,15-07-2014 15:25,Hired,Male,Sales Department,c5,78680
648580,03-06-2014 02:41,Hired,Female,Service Department,c5,2684
999936,03-06-2014 02:45,Hired,Female,Service Department,c5,62188
28537,27-06-2014 12:58,Hired,Male,Service Department,c5,56780
582675,01-07-2014 10:43,Hired,Male,Service Department,c5,48114
769677,01-07-2014 10:50,Hired,Female,Service Department,c5,15925
306586,06-07-2014 15:12,Hired,Male,Service Department,c5,32149
441660,09-07-2014 09:40,Hired,Male,Service Department,c5,19127
972929,09-07-2014 09:38,Hired,Female,Service Department,c5,71092
662567,09-07-2014 09:41,Hired,Female,Service Department,c5,33569
991288,13-05-2014 14:18,Hired,Male,Service Department,b9,8521
648573,13-05-2014 14:19,Hired,Female,Service Department,b9,3778
453112,13-05-2014 16:54,Hired,Male,Service Department,c5,90391
800426,27-05-2014 08:44,Hired,Male,Operations Department,i5,59438
622564,27-05-2014 08:45,Hired,Male,Operations Department,i5,43722
212348,27-05-2014 08:45,Hired,Female,Operations Department,i5,3486
227831,27-05-2014 08:46,Hired,Female,Operations Department,i5,47435
221854,02-05-2014 14:58,Hired,Female,Operations Department,i5,88022
450914,12-06-2014 16:54,Hired,Female,Finance Department,i5,17409
251729,16-06-2014 07:19,Rejected,Female,Finance Department,i5,37678
582300,15-05-2014 10:11,Hired,Female,Operations Department,c5,24440
47755,01-07-2014 17:36,Hired,Female,Operations Department,i5,59354
817476,04-08-2014 09:06,Hired,Male,Service Department,c5,82645
389474,06-08-2014 12:36,Hired,Female,Service Department,c5,29733
798839,01-05-2014 07:56,Hired,Male,Human Resource Department,i1,46227
658482,08-05-2014 13:53,Hired,Female,Human Resource Department,i1,33480
265024,05-05-2014 09:30,Hired,Don’t want to say,Service Department,c5,29192
584067,07-05-2014 10:46,Hired,Male,Service Department,c5,80076
48374,29-05-2014 12:55,Hired,Male,Service Department,i5,54682
203218,08-07-2014 11:43,Hired,Male,Service Department,c8,75884
255697,24-05-2014 13:50,Hired,Female,Finance Department,c5,35838
828206,07-07-2014 16:38,Hired,Don’t want to say,Purchase Department,c9,55211
685504,07-07-2014 16:39,Hired,Don’t want to say,Purchase Department,c9,98962
79040,11-07-2014 19:38,Hired,Male,Service Department,c5,40535
720189,14-05-2014 18:45,Hired,Female,Service Department,c5,12253
639990,14-05-2014 18:47,Hired,Female,Service Department,c5,45789
245473,14-05-2014 18:48,Hired,-,Service Department,c5,66948
54863,21-05-2014 02:23,Hired,Male,Purchase Department,c9,63877
414026,26-05-2014 09:54,Hired,Male,Service Department,c5,96779
365946,26-05-2014 09:57,Hired,Male,Service Department,c5,31052
47621,25-07-2014 20:08,Rejected,Female,Operations Department,i7,30411
315721,25-07-2014 20:15,Rejected,Male,Operations Department,i7,61886
602838,05-08-2014 11:16,Hired,Male,Operations Department,i7,31458
306948,28-07-2014 11:37,Hired,Female,Operations Department,i7,60988
710529,14-05-2014 13:27,Hired,Don’t want to say,Service Department,c9,66337
188489,14-05-2014 16:01,Rejected,Female,Service Department,c9,70545
266489,14-05-2014 16:03,Hired,Male,Service Department,c9,22361
424171,15-08-2014 07:22,Hired,Don’t want to say,Service Department,i7,23667
635982,03-05-2014 10:15,Hired,Male,Purchase Department,b9,53111
504811,14-05-2014 15:17,Hired,Male,Purchase Department,i6,1258
311648,14-05-2014 15:17,Rejected,Male,Purchase Department,i6,62324
494703,15-06-2014 19:47,Rejected,Male,Purchase Department,i6,70349
364288,22-05-2014 08:19,Hired,Male,Service Department,i5,86358
712188,22-05-2014 08:23,Hired,Male,Service Department,i5,6138
298249,25-06-2014 13:44,Hired,Female,Finance Department,c9,88772
524309,25-06-2014 13:45,Hired,Female,Finance Department,c9,46516
326373,25-06-2014 13:49,Rejected,Female,Finance Department,c9,11948
445863,25-06-2014 13:50,Hired,Female,Finance Department,c9,10929
785456,25-06-2014 13:51,Hired,Female,Finance Department,c9,86570
691723,25-06-2014 13:51,Hired,Female,Finance Department,c9,19026
102892,04-07-2014 22:16,Hired,Female,Finance Department,c9,58567
268788,04-07-2014 22:18,Hired,Female,Finance Department,c9,50833
785223,04-07-2014 22:19,Hired,Female,Finance Department,c9,54785
203331,04-07-2014 22:21,Hired,Female,Finance Department,c9,91183
796985,08-07-2014 09:45,Hired,Female,Finance Department,c9,26447
870348,09-07-2014 21:53,Hired,Female,Finance Department,c9,60185
32896,09-07-2014 21:56,Hired,Female,Finance Department,c9,95263
70696,26-06-2014 18:13,Hired,Male,Operations Department,b9,65265
313499,05-07-2014 18:43,Hired,Female,Operations Department,b9,61897
725901,20-07-2014 12:21,Hired,Male,Operations Department,b9,68070
295258,20-07-2014 12:23,Hired,Male,Operations Department,b9,8444
886674,25-06-2014 12:59,Hired,Don’t want to say,Operations Department,i1,90690
12882,25-06-2014 13:00,Hired,Don’t want to say,Operations Department,i1,43137
196817,11-07-2014 19:12,Hired,Male,Operations Department,i1,91721
261079,28-08-2014 09:41,Hired,Male,Purchase Department,i6,11284
46106,28-08-2014 09:45,Hired,Female,Purchase Department,i6,26673
877228,28-08-2014 09:45,Hired,Male,Purchase Department,i6,43570
882530,01-05-2014 03:38,Rejected,Male,Service Department,i7,73635
767744,09-05-2014 15:56,Hired,Male,Service Department,c9,57627
830066,09-05-2014 15:57,Hired,Female,Service Department,c9,23224
498165,07-05-2014 17:38,Rejected,Female,Service Department,i5,37374
255214,28-08-2014 17:30,Rejected,Male,Human Resource Department,c5,55392
814175,28-08-2014 13:22,Hired,Female,Sales Department,c9,90779
